,Price,Cities,departure_time,arrival_time,layeover,Airline,Cabin
258," 6,029","Kolkata to Indore , 16 Apr",01:10,09:05,1 stop via New Delhi,IndiGo,E
259," 6,029","Kolkata to Indore , 16 Apr",07:00,15:45,1 stop via Mumbai,IndiGo,E
260," 6,029","Kolkata to Indore , 16 Apr",11:25,20:25,1 stop via New Delhi,IndiGo,E
261," 6,029","Kolkata to Indore , 16 Apr",06:05,15:15,1 stop via New Delhi,IndiGo,E
262," 6,029","Kolkata to Indore , 16 Apr",10:45,21:00,1 stop via Mumbai,IndiGo,E
263," 8,904","Kolkata to Indore , 16 Apr",10:25,16:30,1 stop via New Delhi,Air India,E
264," 5,729","Kolkata to Coimbatore , 16 Apr",05:40,13:20,1 stop via Chennai,IndiGo,E
265," 6,298","Kolkata to Coimbatore , 16 Apr",08:35,15:50,1 stop via Bengaluru,IndiGo,E
266," 6,298","Kolkata to Coimbatore , 16 Apr",07:30,15:50,1 stop via Bengaluru,IndiGo,E
267," 6,298","Kolkata to Coimbatore , 16 Apr",20:25,06:40,1 stop via Bengaluru,IndiGo,E
268," 6,679","Kolkata to Coimbatore , 16 Apr",16:25,21:55,1 stop via Chennai,IndiGo,E
269," 6,679","Kolkata to Coimbatore , 16 Apr",12:45,19:25,1 stop via Chennai,IndiGo,E
270," 6,865","Kolkata to Coimbatore , 16 Apr",04:40,20:20,"3 stop via Hyderabad,Chennai,Bengaluru","AirAsia, IndiGo",E
271," 6,865","Kolkata to Coimbatore , 16 Apr",04:40,20:20,"3 stop via Hyderabad,Chennai,Bengaluru","AirAsia, IndiGo",E
272," 6,909","Kolkata to Coimbatore , 16 Apr",07:00,16:15,1 stop via Mumbai,IndiGo,E
273," 7,075","Kolkata to Coimbatore , 16 Apr",04:40,13:20,"2 stop via Hyderabad,Chennai","AirAsia, IndiGo",E
274," 5,596","Kolkata to Srinagar , 16 Apr",05:45,10:45,1 stop via New Delhi,Go Air,E
275," 5,599","Kolkata to Srinagar , 16 Apr",07:40,12:50,1 stop via New Delhi,AirAsia,E
276," 5,599","Kolkata to Srinagar , 16 Apr",04:40,13:25,"2 stop via Hyderabad,New Delhi",AirAsia,E
277," 5,599","Kolkata to Srinagar , 16 Apr",00:45,12:50,1 stop via New Delhi,AirAsia,E
278," 5,599","Kolkata to Srinagar , 16 Apr",19:30,12:50,"2 stop via Mumbai,New Delhi",AirAsia,E
279," 5,625","Kolkata to Srinagar , 16 Apr",15:45,19:10,Non stop,Spicejet,E
280," 6,717","Kolkata to Srinagar , 16 Apr",12:45,16:40,1 stop via Chandigarh,IndiGo,E
281," 6,769","Kolkata to Srinagar , 16 Apr",11:25,16:30,1 stop via New Delhi,IndiGo,E
282," 6,769","Kolkata to Srinagar , 16 Apr",06:05,11:40,1 stop via New Delhi,IndiGo,E
283," 6,769","Kolkata to Srinagar , 16 Apr",07:05,14:05,1 stop via New Delhi,IndiGo,E
284," 4,599","Kolkata to Visakhapatnam , 16 Apr",05:45,14:00,1 stop via Hyderabad,IndiGo,E
285," 4,757","Kolkata to Visakhapatnam , 16 Apr",08:15,09:45,Non stop,IndiGo,E
286," 6,321","Kolkata to Visakhapatnam , 16 Apr",05:45,12:25,1 stop via Hyderabad,IndiGo,E
287," 6,321","Kolkata to Visakhapatnam , 16 Apr",23:00,08:20,1 stop via Hyderabad,IndiGo,E
288," 6,321","Kolkata to Visakhapatnam , 16 Apr",21:15,08:20,1 stop via Hyderabad,IndiGo,E
289," 7,613","Kolkata to Visakhapatnam , 16 Apr",13:15,19:50,1 stop via Hyderabad,IndiGo,E
290," 8,308","Kolkata to Visakhapatnam , 16 Apr",00:45,14:00,"2 stop via New Delhi,Hyderabad","AirAsia, IndiGo",E
291," 8,592","Kolkata to Visakhapatnam , 16 Apr",10:25,17:15,1 stop via New Delhi,Air India,E
292," 8,592","Kolkata to Visakhapatnam , 16 Apr",06:55,17:15,1 stop via New Delhi,Air India,E
293," 8,896","Kolkata to Visakhapatnam , 16 Apr",00:45,12:25,"2 stop via New Delhi,Hyderabad","AirAsia, IndiGo",E
294," 3,444","Kolkata to Ranchi , 16 Apr",19:15,20:00,Non stop,IndiGo,E
295," 3,444","Kolkata to Ranchi , 16 Apr",17:45,18:55,Non stop,IndiGo,E
296," 9,429","Kolkata to Ranchi , 16 Apr",20:30,10:00,1 stop via New Delhi,Air India,E
297," 10,413","Kolkata to Ranchi , 16 Apr",14:20,19:25,1 stop via New Delhi,Go Air,E
298," 10,413","Kolkata to Ranchi , 16 Apr",05:45,19:25,1 stop via New Delhi,Go Air,E
299," 11,742","Kolkata to Ranchi , 16 Apr",14:10,10:00,"2 stop via Bengaluru,New Delhi",Air India,E
300," 11,847","Kolkata to Ranchi , 16 Apr",09:25,10:00,"2 stop via Mumbai,New Delhi",Air India,E
301," 13,015","Kolkata to Ranchi , 16 Apr",10:25,08:20,"2 stop via Mumbai,New Delhi",Vistara,E
302," 13,015","Kolkata to Ranchi , 16 Apr",10:25,08:20,"2 stop via Mumbai,New Delhi",Vistara,E
303," 13,015","Kolkata to Ranchi , 16 Apr",10:25,08:20,"2 stop via Mumbai,New Delhi",Vistara,E
304," 4,830","Kolkata to Amritsar , 16 Apr",07:05,12:10,1 stop via New Delhi,IndiGo,E
305," 4,830","Kolkata to Amritsar , 16 Apr",06:05,12:10,1 stop via New Delhi,IndiGo,E
306," 4,830","Kolkata to Amritsar , 16 Apr",11:25,19:15,1 stop via New Delhi,IndiGo,E
307," 4,830","Kolkata to Amritsar , 16 Apr",01:10,12:10,1 stop via New Delhi,IndiGo,E
308," 4,935","Kolkata to Amritsar , 16 Apr",17:05,19:45,Non stop,IndiGo,E
309," 5,488","Kolkata to Amritsar , 16 Apr",06:20,18:45,1 stop via New Delhi,Spicejet,E
310," 5,488","Kolkata to Amritsar , 16 Apr",22:00,18:45,1 stop via New Delhi,Spicejet,E
311," 5,994","Kolkata to Amritsar , 16 Apr",18:05,18:45,1 stop via New Delhi,Spicejet,E
312," 6,505","Kolkata to Amritsar , 16 Apr",15:20,09:20,1 stop via New Delhi,Vistara,E
313," 6,505","Kolkata to Amritsar , 16 Apr",10:15,09:20,1 stop via New Delhi,Vistara,E
314," 5,490","Kolkata to Chandigarh , 16 Apr",05:40,13:40,1 stop via Chennai,IndiGo,E
315," 5,490","Kolkata to Chandigarh , 16 Apr",20:20,07:05,1 stop via New Delhi,IndiGo,E
316," 5,543","Kolkata to Chandigarh , 16 Apr",08:15,15:50,"2 stop via Raipur,Indore",IndiGo,E
317," 6,032","Kolkata to Chandigarh , 16 Apr",07:10,14:45,1 stop via New Delhi,Vistara,E
318," 6,139","Kolkata to Chandigarh , 16 Apr",01:10,07:05,1 stop via New Delhi,IndiGo,E
319," 6,139","Kolkata to Chandigarh , 16 Apr",15:40,23:40,1 stop via Mumbai,IndiGo,E
320," 6,139","Kolkata to Chandigarh , 16 Apr",11:25,19:45,1 stop via New Delhi,IndiGo,E
321," 6,139","Kolkata to Chandigarh , 16 Apr",10:45,19:10,1 stop via Mumbai,IndiGo,E
322," 6,139","Kolkata to Chandigarh , 16 Apr",07:40,18:00,1 stop via Pune,IndiGo,E
323," 6,139","Kolkata to Chandigarh , 16 Apr",07:00,19:10,1 stop via Mumbai,IndiGo,E
324," 4,244","Kolkata to Raipur , 16 Apr",07:45,13:15,1 stop via Jharsuguda,Air India,E
325," 4,244","Kolkata to Raipur , 16 Apr",06:05,11:40,1 stop via New Delhi,IndiGo,E
326," 4,244","Kolkata to Raipur , 16 Apr",10:45,18:30,1 stop via Mumbai,IndiGo,E
327," 4,244","Kolkata to Raipur , 16 Apr",07:05,15:50,1 stop via New Delhi,IndiGo,E
328," 4,244","Kolkata to Raipur , 16 Apr",23:00,09:45,1 stop via Hyderabad,IndiGo,E
329," 4,244","Kolkata to Raipur , 16 Apr",21:55,08:55,1 stop via Chennai,IndiGo,E
330," 4,244","Kolkata to Raipur , 16 Apr",20:20,07:35,1 stop via New Delhi,IndiGo,E
331," 4,244","Kolkata to Raipur , 16 Apr",07:00,18:30,1 stop via Mumbai,IndiGo,E
332," 4,244","Kolkata to Raipur , 16 Apr",20:25,08:35,1 stop via Bengaluru,IndiGo,E
333," 4,599","Kolkata to Raipur , 16 Apr",08:15,09:30,Non stop,IndiGo,E
334," 4,963","Kolkata to Mangalore , 16 Apr",18:30,10:20,1 stop via Mumbai,Go Air,E
335," 4,963","Kolkata to Mangalore , 16 Apr",16:40,10:20,"2 stop via Ahmedabad,Mumbai",Go Air,E
336," 5,427","Kolkata to Mangalore , 16 Apr",09:35,18:10,1 stop via Bengaluru,Spicejet,E
337," 5,427","Kolkata to Mangalore , 16 Apr",21:30,18:10,1 stop via Bengaluru,Spicejet,E
338," 5,937","Kolkata to Mangalore , 16 Apr",10:40,16:10,1 stop via Bengaluru,IndiGo,E
339," 5,937","Kolkata to Mangalore , 16 Apr",04:45,10:35,1 stop via Mumbai,IndiGo,E
340," 5,937","Kolkata to Mangalore , 16 Apr",04:40,10:50,1 stop via Bengaluru,IndiGo,E
341," 5,937","Kolkata to Mangalore , 16 Apr",08:35,16:10,1 stop via Bengaluru,IndiGo,E
342," 5,937","Kolkata to Mangalore , 16 Apr",12:45,20:20,1 stop via Chennai,IndiGo,E
343," 5,937","Kolkata to Mangalore , 16 Apr",07:30,16:10,1 stop via Bengaluru,IndiGo,E
344," 5,019","Kolkata to Port Blair , 16 Apr",21:55,07:00,1 stop via Chennai,IndiGo,E
345," 5,228","Kolkata to Port Blair , 16 Apr",06:10,08:10,Non stop,Spicejet,E
346," 5,228","Kolkata to Port Blair , 16 Apr",08:00,10:00,Non stop,Go Air,E
347," 5,229","Kolkata to Port Blair , 16 Apr",09:00,11:20,Non stop,Vistara,E
348," 5,229","Kolkata to Port Blair , 16 Apr",05:25,08:25,Non stop,IndiGo,E
349," 6,120","Kolkata to Port Blair , 16 Apr",18:30,10:20,"2 stop via Mumbai,Chennai",Go Air,E
350," 6,120","Kolkata to Port Blair , 16 Apr",16:40,10:20,"3 stop via Ahmedabad,Mumbai,Chennai",Go Air,E
351," 8,986","Kolkata to Port Blair , 16 Apr",04:40,06:30,"3 stop via Hyderabad,Chennai,Mumbai","AirAsia, IndiGo",E
352," 8,986","Kolkata to Port Blair , 16 Apr",04:40,06:30,"3 stop via Hyderabad,Chennai,Mumbai","AirAsia, IndiGo",E
353," 9,872","Kolkata to Port Blair , 16 Apr",14:40,06:30,"2 stop via Chennai,Mumbai","Air India, IndiGo",E
354," 6,432","Kolkata to Tiruchirappalli , 16 Apr",10:40,18:05,1 stop via Bengaluru,IndiGo,E
355," 6,432","Kolkata to Tiruchirappalli , 16 Apr",08:35,18:05,1 stop via Bengaluru,IndiGo,E
356," 6,432","Kolkata to Tiruchirappalli , 16 Apr",07:30,18:05,1 stop via Bengaluru,IndiGo,E
357," 6,968","Kolkata to Tiruchirappalli , 16 Apr",05:40,11:10,1 stop via Chennai,IndiGo,E
358," 7,487","Kolkata to Tiruchirappalli , 16 Apr",16:25,21:15,1 stop via Chennai,IndiGo,E
359," 7,487","Kolkata to Tiruchirappalli , 16 Apr",12:45,21:15,1 stop via Chennai,IndiGo,E
360," 7,487","Kolkata to Tiruchirappalli , 16 Apr",05:40,14:20,1 stop via Chennai,IndiGo,E
361," 8,020","Kolkata to Tiruchirappalli , 16 Apr",04:40,14:20,"2 stop via Hyderabad,Chennai","AirAsia, IndiGo",E
362," 8,020","Kolkata to Tiruchirappalli , 16 Apr",04:40,21:15,"2 stop via Hyderabad,Chennai","AirAsia, IndiGo",E
363," 8,622","Kolkata to Tiruchirappalli , 16 Apr",09:35,21:15,"2 stop via Bengaluru,Chennai","Spicejet, IndiGo",E
364," 4,957","Kochi to New Delhi , 16 Apr",15:05,21:20,1 stop via Chennai,IndiGo,E
365," 4,957","Kochi to New Delhi , 16 Apr",12:30,19:35,1 stop via Pune,IndiGo,E
366," 4,957","Kochi to New Delhi , 16 Apr",12:30,20:00,1 stop via Chennai,IndiGo,E
367," 4,957","Kochi to New Delhi , 16 Apr",09:50,20:00,1 stop via Chennai,IndiGo,E
368," 4,957","Kochi to New Delhi , 16 Apr",10:20,22:00,1 stop via Hyderabad,IndiGo,E
369," 5,437","Kochi to New Delhi , 16 Apr",10:25,23:25,1 stop via Bengaluru,Spicejet,E
370," 5,628","Kochi to New Delhi , 16 Apr",10:05,15:50,1 stop via Mumbai,IndiGo,E
371," 5,628","Kochi to New Delhi , 16 Apr",15:00,20:55,1 stop via Mumbai,IndiGo,E
372," 5,751","Kochi to New Delhi , 16 Apr",09:50,15:40,1 stop via Chennai,IndiGo,E
373," 5,751","Kochi to New Delhi , 16 Apr",15:20,22:15,1 stop via Ahmedabad,IndiGo,E
374," 3,494","Kochi to Mumbai , 16 Apr",20:50,00:50,1 stop via Bengaluru,IndiGo,E
375," 3,494","Kochi to Mumbai , 16 Apr",19:30,00:20,1 stop via Hyderabad,IndiGo,E
376," 3,494","Kochi to Mumbai , 16 Apr",15:05,20:10,1 stop via Chennai,IndiGo,E
377," 3,494","Kochi to Mumbai , 16 Apr",12:30,17:40,1 stop via Chennai,IndiGo,E
378," 3,494","Kochi to Mumbai , 16 Apr",17:10,22:35,1 stop via Bengaluru,IndiGo,E
379," 3,494","Kochi to Mumbai , 16 Apr",11:35,18:25,1 stop via Bengaluru,IndiGo,E
380," 3,494","Kochi to Mumbai , 16 Apr",09:50,17:40,1 stop via Chennai,IndiGo,E
381," 3,494","Kochi to Mumbai , 16 Apr",22:50,09:15,1 stop via Bengaluru,IndiGo,E
382," 4,007","Kochi to Mumbai , 16 Apr",05:20,09:40,1 stop via Hyderabad,IndiGo,E
383," 4,007","Kochi to Mumbai , 16 Apr",06:50,12:20,1 stop via Bengaluru,IndiGo,E
384," 2,733","Kochi to Bengaluru , 16 Apr",10:25,11:45,Non stop,Spicejet,E
385," 2,734","Kochi to Bengaluru , 16 Apr",17:10,18:10,Non stop,IndiGo,E
386," 2,734","Kochi to Bengaluru , 16 Apr",06:50,07:55,Non stop,IndiGo,E
387," 2,734","Kochi to Bengaluru , 16 Apr",11:35,12:40,Non stop,IndiGo,E
388," 2,734","Kochi to Bengaluru , 16 Apr",12:35,13:50,Non stop,Air India,E
389," 2,734","Kochi to Bengaluru , 16 Apr",20:50,22:05,Non stop,IndiGo,E
390," 2,734","Kochi to Bengaluru , 16 Apr",22:50,00:05,Non stop,IndiGo,E
391," 2,735","Kochi to Bengaluru , 16 Apr",21:20,22:15,Non stop,AirAsia,E
392," 2,735","Kochi to Bengaluru , 16 Apr",07:40,08:40,Non stop,AirAsia,E
393," 2,735","Kochi to Bengaluru , 16 Apr",14:10,15:25,Non stop,AirAsia,E
394," 3,680","Kochi to Hyderabad , 16 Apr",07:40,17:35,1 stop via Bengaluru,AirAsia,E
395," 3,680","Kochi to Hyderabad , 16 Apr",21:20,08:40,1 stop via Bengaluru,AirAsia,E
396," 3,765","Kochi to Hyderabad , 16 Apr",09:50,13:25,1 stop via Chennai,IndiGo,E
397," 3,765","Kochi to Hyderabad , 16 Apr",17:10,20:55,1 stop via Bengaluru,IndiGo,E
398," 3,765","Kochi to Hyderabad , 16 Apr",06:50,11:25,1 stop via Bengaluru,IndiGo,E
399," 3,765","Kochi to Hyderabad , 16 Apr",12:30,17:15,1 stop via Chennai,IndiGo,E
400," 3,765","Kochi to Hyderabad , 16 Apr",18:35,23:40,1 stop via Chennai,IndiGo,E
401," 3,765","Kochi to Hyderabad , 16 Apr",15:05,20:30,1 stop via Chennai,IndiGo,E
402," 3,765","Kochi to Hyderabad , 16 Apr",11:35,17:40,1 stop via Bengaluru,IndiGo,E
403," 3,765","Kochi to Hyderabad , 16 Apr",22:50,08:30,1 stop via Bengaluru,IndiGo,E
404," 3,259","Kochi to Chennai , 16 Apr",10:25,21:40,1 stop via Bengaluru,Spicejet,E
405," 3,363","Kochi to Chennai , 16 Apr",14:40,16:20,Non stop,Spicejet,E
406," 3,363","Kochi to Chennai , 16 Apr",17:10,21:05,1 stop via Bengaluru,IndiGo,E
407," 3,363","Kochi to Chennai , 16 Apr",11:35,16:10,1 stop via Bengaluru,IndiGo,E
408," 3,363","Kochi to Chennai , 16 Apr",06:50,11:40,1 stop via Bengaluru,IndiGo,E
409," 3,363","Kochi to Chennai , 16 Apr",10:00,15:15,1 stop via Thiruvananthapuram,IndiGo,E
410," 3,363","Kochi to Chennai , 16 Apr",22:50,08:15,1 stop via Bengaluru,IndiGo,E
411," 3,364","Kochi to Chennai , 16 Apr",09:50,11:10,Non stop,IndiGo,E
412," 3,364","Kochi to Chennai , 16 Apr",12:30,13:50,Non stop,IndiGo,E
413," 3,364","Kochi to Chennai , 16 Apr",15:05,16:25,Non stop,IndiGo,E
414," 3,312","Kochi to Goa , 16 Apr",20:50,06:50,1 stop via Bengaluru,IndiGo,E
415," 3,364","Kochi to Goa , 16 Apr",15:20,02:35,"2 stop via Ahmedabad,Jaipur",IndiGo,E
416," 3,586","Kochi to Goa , 16 Apr",21:20,06:00,1 stop via Bengaluru,AirAsia,E
417," 3,844","Kochi to Goa , 16 Apr",14:10,18:50,1 stop via Bengaluru,AirAsia,E
418," 3,844","Kochi to Goa , 16 Apr",07:40,18:50,1 stop via Bengaluru,AirAsia,E
419," 3,887","Kochi to Goa , 16 Apr",17:10,20:50,1 stop via Bengaluru,IndiGo,E
420," 3,887","Kochi to Goa , 16 Apr",19:30,23:35,1 stop via Hyderabad,IndiGo,E
421," 3,887","Kochi to Goa , 16 Apr",12:30,17:25,1 stop via Chennai,IndiGo,E
422," 3,887","Kochi to Goa , 16 Apr",06:50,12:30,1 stop via Bengaluru,IndiGo,E
423," 3,887","Kochi to Goa , 16 Apr",09:50,17:25,1 stop via Chennai,IndiGo,E
424," 4,414","Kochi to Pune , 16 Apr",09:50,15:05,1 stop via Chennai,IndiGo,E
425," 4,467","Kochi to Pune , 16 Apr",07:40,14:15,1 stop via Bengaluru,AirAsia,E
426," 4,834","Kochi to Pune , 16 Apr",10:20,15:35,1 stop via Hyderabad,IndiGo,E
427," 4,834","Kochi to Pune , 16 Apr",06:50,12:45,1 stop via Bengaluru,IndiGo,E
428," 4,834","Kochi to Pune , 16 Apr",11:35,18:20,1 stop via Bengaluru,IndiGo,E
429," 4,834","Kochi to Pune , 16 Apr",05:20,15:35,1 stop via Hyderabad,IndiGo,E
430," 5,254","Kochi to Pune , 16 Apr",12:30,14:10,Non stop,IndiGo,E
431," 5,254","Kochi to Pune , 16 Apr",15:20,19:50,1 stop via Ahmedabad,IndiGo,E
432," 6,861","Kochi to Pune , 16 Apr",06:50,12:15,1 stop via Bengaluru,"IndiGo, Spicejet",E
433," 6,862","Kochi to Pune , 16 Apr",07:40,12:15,1 stop via Bengaluru,"AirAsia, Spicejet",E
434," 6,098","Kochi to Guwahati , 16 Apr",11:35,23:40,1 stop via Bengaluru,IndiGo,E
435," 6,387","Kochi to Guwahati , 16 Apr",14:10,19:50,1 stop via Bengaluru,AirAsia,E
436," 6,387","Kochi to Guwahati , 16 Apr",08:50,15:20,1 stop via New Delhi,AirAsia,E
437," 6,387","Kochi to Guwahati , 16 Apr",08:50,20:55,1 stop via New Delhi,AirAsia,E
438," 6,387","Kochi to Guwahati , 16 Apr",07:40,19:50,1 stop via Bengaluru,AirAsia,E
439," 6,387","Kochi to Guwahati , 16 Apr",21:20,10:15,1 stop via Bengaluru,AirAsia,E
440," 6,683","Kochi to Guwahati , 16 Apr",17:10,23:40,1 stop via Bengaluru,IndiGo,E
441," 6,683","Kochi to Guwahati , 16 Apr",22:50,10:25,1 stop via Bengaluru,IndiGo,E
442," 6,982","Kochi to Guwahati , 16 Apr",09:00,17:35,1 stop via Kolkata,IndiGo,E
443," 7,155","Kochi to Guwahati , 16 Apr",10:00,17:45,1 stop via New Delhi,IndiGo,E
444," 6,393","Kochi to Lucknow , 16 Apr",12:30,16:55,1 stop via Pune,IndiGo,E
445," 7,248","Kochi to Lucknow , 16 Apr",10:20,15:30,1 stop via Hyderabad,IndiGo,E
446," 7,312","Kochi to Lucknow , 16 Apr",11:35,16:15,1 stop via Bengaluru,IndiGo,E
447," 7,312","Kochi to Lucknow , 16 Apr",15:20,21:15,1 stop via Ahmedabad,IndiGo,E
448," 7,312","Kochi to Lucknow , 16 Apr",09:00,15:45,1 stop via Kolkata,IndiGo,E
449," 7,312","Kochi to Lucknow , 16 Apr",15:00,22:00,1 stop via Mumbai,IndiGo,E
450," 7,312","Kochi to Lucknow , 16 Apr",10:00,17:35,1 stop via New Delhi,IndiGo,E
451," 7,312","Kochi to Lucknow , 16 Apr",22:50,09:05,1 stop via Bengaluru,IndiGo,E
452," 7,312","Kochi to Lucknow , 16 Apr",19:20,07:10,1 stop via New Delhi,IndiGo,E
453," 7,711","Kochi to Lucknow , 16 Apr",09:45,14:50,1 stop via New Delhi,Vistara,E
454," 5,727","Kochi to Jaipur , 16 Apr",12:30,19:05,1 stop via Chennai,IndiGo,E
455," 5,727","Kochi to Jaipur , 16 Apr",09:50,19:05,1 stop via Chennai,IndiGo,E
456," 5,832","Kochi to Jaipur , 16 Apr",15:00,20:20,1 stop via Mumbai,IndiGo,E
457," 5,832","Kochi to Jaipur , 16 Apr",17:10,22:50,1 stop via Bengaluru,IndiGo,E
458," 5,832","Kochi to Jaipur , 16 Apr",11:35,17:25,1 stop via Bengaluru,IndiGo,E
459," 5,832","Kochi to Jaipur , 16 Apr",05:20,11:40,1 stop via Hyderabad,IndiGo,E
460," 5,832","Kochi to Jaipur , 16 Apr",10:05,17:15,1 stop via Mumbai,IndiGo,E
461," 5,832","Kochi to Jaipur , 16 Apr",06:50,17:25,1 stop via Bengaluru,IndiGo,E
462," 5,832","Kochi to Jaipur , 16 Apr",22:50,10:10,1 stop via Bengaluru,IndiGo,E
463," 5,915","Kochi to Jaipur , 16 Apr",07:40,16:45,"2 stop via Bengaluru,Pune",AirAsia,E
464," 6,890","Kochi to Patna , 16 Apr",09:00,17:45,1 stop via Kolkata,IndiGo,E
465," 7,195","Kochi to Patna , 16 Apr",17:10,23:00,1 stop via Bengaluru,IndiGo,E
466," 7,195","Kochi to Patna , 16 Apr",11:35,23:00,1 stop via Bengaluru,IndiGo,E
467," 7,747","Kochi to Patna , 16 Apr",06:50,07:20,"3 stop via Bengaluru,Goa,New Delhi","IndiGo, Go Air",E
468," 7,748","Kochi to Patna , 16 Apr",07:40,07:20,"3 stop via Bengaluru,Goa,New Delhi","AirAsia, Go Air",E
469," 7,828","Kochi to Patna , 16 Apr",11:35,20:45,1 stop via Bengaluru,IndiGo,E
470," 8,346","Kochi to Patna , 16 Apr",10:25,07:20,"3 stop via Bengaluru,Goa,New Delhi","Spicejet, Go Air",E
471," 8,447","Kochi to Patna , 16 Apr",10:20,16:25,1 stop via Hyderabad,IndiGo,E
472," 9,277","Kochi to Patna , 16 Apr",12:35,20:45,1 stop via Bengaluru,"Air India, IndiGo",E
473," 9,278","Kochi to Patna , 16 Apr",14:10,20:45,1 stop via Bengaluru,"AirAsia, IndiGo",E
474," 3,049","Kochi to Thiruvananthapuram , 16 Apr",10:00,11:00,Non stop,IndiGo,E
475," 15,019","Kochi to Thiruvananthapuram , 16 Apr",19:30,12:15,1 stop via New Delhi,Vistara,E
476," 17,539","Kochi to Thiruvananthapuram , 16 Apr",18:35,20:30,"2 stop via Chennai,New Delhi",Air India,E
477," 18,904","Kochi to Thiruvananthapuram , 16 Apr",18:35,16:55,"2 stop via Chennai,New Delhi",Air India,E
478," 6,475","Kochi to Bhubaneswar , 16 Apr",09:00,16:35,1 stop via Kolkata,IndiGo,E
479," 6,653","Kochi to Bhubaneswar , 16 Apr",11:35,20:35,1 stop via Bengaluru,IndiGo,E
480," 6,653","Kochi to Bhubaneswar , 16 Apr",22:50,08:15,1 stop via Bengaluru,IndiGo,E
481," 6,671","Kochi to Bhubaneswar , 16 Apr",14:10,18:55,1 stop via Bengaluru,AirAsia,E
482," 6,671","Kochi to Bhubaneswar , 16 Apr",07:40,18:55,1 stop via Bengaluru,AirAsia,E
483," 6,671","Kochi to Bhubaneswar , 16 Apr",21:20,08:35,1 stop via Bengaluru,AirAsia,E
484," 6,777","Kochi to Bhubaneswar , 16 Apr",10:20,16:05,1 stop via Hyderabad,IndiGo,E
485," 6,777","Kochi to Bhubaneswar , 16 Apr",15:20,21:55,1 stop via Ahmedabad,IndiGo,E
486," 6,777","Kochi to Bhubaneswar , 16 Apr",15:05,21:50,1 stop via Chennai,IndiGo,E
487," 6,829","Kochi to Bhubaneswar , 16 Apr",06:50,13:55,1 stop via Bengaluru,IndiGo,E
488," 5,517","Kochi to Kozhikode , 16 Apr",15:05,19:45,1 stop via Chennai,IndiGo,E
489," 5,517","Kochi to Kozhikode , 16 Apr",06:50,12:55,1 stop via Bengaluru,IndiGo,E
490," 5,517","Kochi to Kozhikode , 16 Apr",12:30,19:45,1 stop via Chennai,IndiGo,E
491," 5,517","Kochi to Kozhikode , 16 Apr",09:50,19:45,1 stop via Chennai,IndiGo,E
492," 11,204","Kochi to Kozhikode , 16 Apr",19:20,08:40,1 stop via New Delhi,IndiGo,E
493," 8,169","Kochi to Bagdogra , 16 Apr",08:50,16:30,1 stop via New Delhi,AirAsia,E
494," 8,169","Kochi to Bagdogra , 16 Apr",21:20,10:20,"2 stop via Bengaluru,Kolkata",AirAsia,E
495," 8,247","Kochi to Bagdogra , 16 Apr",09:45,15:45,1 stop via New Delhi,Vistara,E
496," 8,303","Kochi to Bagdogra , 16 Apr",10:25,08:50,1 stop via Bengaluru,Spicejet,E
497," 8,819","Kochi to Bagdogra , 16 Apr",05:20,12:30,1 stop via Hyderabad,IndiGo,E
498," 8,819","Kochi to Bagdogra , 16 Apr",22:50,09:25,1 stop via Bengaluru,IndiGo,E
499," 8,847","Kochi to Bagdogra , 16 Apr",19:30,09:45,1 stop via New Delhi,Vistara,E
500," 9,744","Kochi to Bagdogra , 16 Apr",07:40,14:45,1 stop via Bengaluru,AirAsia,E
501," 9,787","Kochi to Bagdogra , 16 Apr",18:35,09:30,"2 stop via Chennai,New Delhi","Air India, IndiGo",E
502," 6,147","Kochi to Nagpur , 16 Apr",17:10,23:45,1 stop via Bengaluru,IndiGo,E
503," 6,252","Kochi to Nagpur , 16 Apr",22:50,07:20,1 stop via Bengaluru,IndiGo,E
504," 6,252","Kochi to Nagpur , 16 Apr",20:50,07:20,1 stop via Bengaluru,IndiGo,E
505," 6,704","Kochi to Nagpur , 16 Apr",10:25,05:35,"2 stop via Bengaluru,Goa","Spicejet, IndiGo",E
506," 6,704","Kochi to Nagpur , 16 Apr",10:25,05:35,"2 stop via Bengaluru,Goa","Spicejet, IndiGo",E
507," 6,724","Kochi to Nagpur , 16 Apr",10:05,15:00,1 stop via Mumbai,IndiGo,E
508," 6,777","Kochi to Nagpur , 16 Apr",12:30,20:20,1 stop via Pune,IndiGo,E
509," 6,811","Kochi to Nagpur , 16 Apr",07:40,19:10,"2 stop via Bengaluru,Mumbai","AirAsia, IndiGo",E
510," 6,882","Kochi to Nagpur , 16 Apr",10:20,15:40,1 stop via Hyderabad,IndiGo,E
511," 6,882","Kochi to Nagpur , 16 Apr",09:00,19:20,1 stop via Kolkata,IndiGo,E
512," 5,460","Kochi to Varanasi , 16 Apr",12:30,17:00,1 stop via Chennai,IndiGo,E
